Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary,sin_hour,cos_hour,sin_day,cos_day,sin_month,cos_month
2014-03-26 09:00:00.000 +0100,Mostly Cloudy,rain,8.866666666666667,6.822222222222223,0.66,12.8639,99.0,14.9086,0.0,1013.43,Mostly cloudy throughout the day.,0.7071067811865476,-0.7071067811865475,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 10:00:00.000 +0100,Mostly Cloudy,rain,9.994444444444447,8.144444444444442,0.62,13.2503,62.0,10.3523,0.0,1013.74,Mostly cloudy throughout the day.,0.49999999999999994,-0.8660254037844387,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 11:00:00.000 +0100,Mostly Cloudy,rain,11.22777777777778,11.22777777777778,0.55,14.023100000000005,72.0,9.982,0.0,1013.71,Mostly cloudy throughout the day.,0.258819045102521,-0.9659258262890682,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 12:00:00.000 +0100,Mostly Cloudy,rain,12.266666666666666,12.266666666666666,0.56,15.617,61.0,9.982,0.0,1013.32,Mostly cloudy throughout the day.,1.2246467991473532e-16,-1.0,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 13:00:00.000 +0100,Mostly Cloudy,rain,12.8,12.8,0.49,16.3737,40.0,10.577700000000002,0.0,1013.3,Mostly cloudy throughout the day.,-0.2588190451025208,-0.9659258262890683,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 14:00:00.000 +0100,Mostly Cloudy,rain,12.85,12.85,0.5,15.423800000000002,31.0,10.2557,0.0,1013.21,Mostly cloudy throughout the day.,-0.4999999999999997,-0.8660254037844388,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 15:00:00.000 +0100,Mostly Cloudy,rain,12.844444444444443,12.844444444444443,0.54,12.5902,31.0,10.2557,0.0,1013.12,Mostly cloudy throughout the day.,-0.7071067811865471,-0.7071067811865479,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 16:00:00.000 +0100,Mostly Cloudy,rain,12.9,12.9,0.49,16.3415,31.0,10.577700000000002,0.0,1013.19,Mostly cloudy throughout the day.,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 17:00:00.000 +0100,Mostly Cloudy,rain,12.266666666666666,12.266666666666666,0.56,13.685,22.0,16.1,0.0,1013.34,Mostly cloudy throughout the day.,-0.9659258262890683,-0.25881904510252063,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 18:00:00.000 +0100,Mostly Cloudy,rain,9.02777777777778,7.627777777777775,0.7,9.2092,11.0,16.1,0.0,1013.84,Mostly cloudy throughout the day.,-1.0,-1.8369701987210297e-16,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 19:00:00.000 +0100,Mostly Cloudy,rain,8.172222222222224,6.81111111111111,0.73,8.2754,2.0,15.1823,0.0,1014.2,Mostly cloudy throughout the day.,-0.9659258262890684,0.2588190451025203,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 20:00:00.000 +0100,Mostly Cloudy,rain,7.755555555555556,6.122222222222224,0.75,9.2253,11.0,16.1,0.0,1014.64,Mostly cloudy throughout the day.,-0.8660254037844386,0.5000000000000001,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 21:00:00.000 +0100,Mostly Cloudy,rain,7.688888888888891,6.705555555555556,0.75,6.423900000000001,21.0,15.826300000000002,0.0,1014.75,Mostly cloudy throughout the day.,-0.7071067811865477,0.7071067811865474,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 22:00:00.000 +0100,Overcast,rain,7.838888888888889,7.044444444444444,0.75,5.8604,29.0,14.9569,0.0,1015.02,Mostly cloudy throughout the day.,-0.5000000000000004,0.8660254037844384,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-26 23:00:00.000 +0100,Overcast,rain,8.172222222222224,7.266666666666666,0.74,6.4078,47.0,15.826300000000002,0.0,1015.15,Mostly cloudy throughout the day.,-0.25881904510252157,0.9659258262890681,-0.743144825477394,0.6691306063588585,1.0,6.123233995736766e-17
2014-03-27 00:00:00.000 +0100,Overcast,rain,8.194444444444445,6.355555555555554,0.76,10.7387,10.0,15.826300000000002,0.0,1014.95,Partly cloudy throughout the day.,0.0,1.0,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 01:00:00.000 +0100,Mostly Cloudy,rain,7.788888888888891,6.094444444444444,0.78,9.5473,22.0,14.9569,0.0,1015.04,Partly cloudy throughout the day.,0.25881904510252074,0.9659258262890683,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 02:00:00.000 +0100,Mostly Cloudy,rain,7.588888888888887,5.572222222222223,0.79,11.0446,30.0,15.826300000000002,0.0,1015.03,Partly cloudy throughout the day.,0.49999999999999994,0.8660254037844387,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 03:00:00.000 +0100,Partly Cloudy,rain,7.127777777777776,5.061111111111111,0.79,10.8192,68.0,15.826300000000002,0.0,1014.83,Partly cloudy throughout the day.,0.7071067811865476,0.7071067811865476,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 04:00:00.000 +0100,Partly Cloudy,rain,6.977777777777779,5.905555555555557,0.79,6.3756,72.0,14.9569,0.0,1014.49,Partly cloudy throughout the day.,0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 05:00:00.000 +0100,Partly Cloudy,rain,6.083333333333335,5.277777777777778,0.79,5.1359,42.0,15.826300000000002,0.0,1014.11,Partly cloudy throughout the day.,0.9659258262890683,0.25881904510252074,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 06:00:00.000 +0100,Partly Cloudy,rain,6.133333333333333,3.838888888888887,0.85,10.948,61.0,11.9784,0.0,1014.41,Partly cloudy throughout the day.,1.0,6.123233995736766e-17,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 07:00:00.000 +0100,Mostly Cloudy,rain,7.705555555555555,5.733333333333333,0.78,10.948,70.0,11.6886,0.0,1014.72,Partly cloudy throughout the day.,0.9659258262890683,-0.25881904510252063,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 08:00:00.000 +0100,Mostly Cloudy,rain,9.83888888888889,8.22777777777778,0.77,11.3505,60.0,10.2074,0.0,1014.8,Partly cloudy throughout the day.,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 09:00:00.000 +0100,Mostly Cloudy,rain,12.005555555555556,12.005555555555556,0.66,12.5419,70.0,10.2074,0.0,1014.61,Partly cloudy throughout the day.,0.7071067811865476,-0.7071067811865475,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 10:00:00.000 +0100,Mostly Cloudy,rain,13.816666666666666,13.816666666666666,0.59,16.8084,106.0,10.5455,0.0,1014.43,Partly cloudy throughout the day.,0.49999999999999994,-0.8660254037844387,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 11:00:00.000 +0100,Mostly Cloudy,rain,13.91111111111111,13.91111111111111,0.55,20.2377,108.0,10.2557,0.0,1013.92,Partly cloudy throughout the day.,0.258819045102521,-0.9659258262890682,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 12:00:00.000 +0100,Mostly Cloudy,rain,15.088888888888889,15.088888888888889,0.51,21.8316,109.0,9.982,0.0,1013.4,Partly cloudy throughout the day.,1.2246467991473532e-16,-1.0,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 13:00:00.000 +0100,Mostly Cloudy,rain,16.905555555555555,16.905555555555555,0.45,19.271700000000003,126.0,10.577700000000002,0.0,1012.97,Partly cloudy throughout the day.,-0.2588190451025208,-0.9659258262890683,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 14:00:00.000 +0100,Mostly Cloudy,rain,17.15,17.15,0.41,17.3719,108.0,9.982,0.0,1012.02,Partly cloudy throughout the day.,-0.4999999999999997,-0.8660254037844388,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 15:00:00.000 +0100,Mostly Cloudy,rain,17.17222222222222,17.17222222222222,0.38,23.2967,61.0,9.982,0.0,1011.6,Partly cloudy throughout the day.,-0.7071067811865471,-0.7071067811865479,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 16:00:00.000 +0100,Partly Cloudy,rain,16.0,16.0,0.42,23.7797,65.0,10.3523,0.0,1010.83,Partly cloudy throughout the day.,-0.8660254037844385,-0.5000000000000004,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 17:00:00.000 +0100,Partly Cloudy,rain,15.02222222222222,15.02222222222222,0.44,21.847700000000003,51.0,16.1,0.0,1010.61,Partly cloudy throughout the day.,-0.9659258262890683,-0.25881904510252063,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 18:00:00.000 +0100,Partly Cloudy,rain,12.77777777777778,12.77777777777778,0.51,14.296800000000005,41.0,16.1,0.0,1010.34,Partly cloudy throughout the day.,-1.0,-1.8369701987210297e-16,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 19:00:00.000 +0100,Partly Cloudy,rain,12.288888888888888,12.288888888888888,0.52,10.6582,52.0,15.1823,0.0,1010.36,Partly cloudy throughout the day.,-0.9659258262890684,0.2588190451025203,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 20:00:00.000 +0100,Partly Cloudy,rain,11.038888888888888,11.038888888888888,0.61,14.0392,41.0,16.1,0.0,1010.82,Partly cloudy throughout the day.,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 21:00:00.000 +0100,Partly Cloudy,rain,10.52777777777778,10.52777777777778,0.63,14.1519,41.0,16.1,0.0,1010.75,Partly cloudy throughout the day.,-0.7071067811865477,0.7071067811865474,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 22:00:00.000 +0100,Partly Cloudy,rain,10.516666666666667,10.516666666666667,0.63,14.812,53.0,15.1823,0.0,1010.69,Partly cloudy throughout the day.,-0.5000000000000004,0.8660254037844384,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-27 23:00:00.000 +0100,Overcast,rain,9.927777777777775,7.96111111111111,0.68,14.007,50.0,16.1,0.0,1010.88,Partly cloudy throughout the day.,-0.25881904510252157,0.9659258262890681,-0.5877852522924734,0.8090169943749473,1.0,6.123233995736766e-17
2014-03-28 00:00:00.000 +0100,Overcast,rain,9.372222222222222,6.900000000000001,0.68,17.114300000000004,40.0,16.1,0.0,1010.68,Mostly cloudy until evening.,0.0,1.0,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 01:00:00.000 +0100,Overcast,rain,8.477777777777776,6.311111111111111,0.74,13.1215,32.0,15.150100000000002,0.0,1010.66,Mostly cloudy until evening.,0.25881904510252074,0.9659258262890683,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 02:00:00.000 +0100,Overcast,rain,7.822222222222221,4.972222222222224,0.73,17.0982,40.0,16.0517,0.0,1010.67,Mostly cloudy until evening.,0.49999999999999994,0.8660254037844387,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 03:00:00.000 +0100,Overcast,rain,7.750000000000002,5.272222222222223,0.73,14.168000000000005,40.0,16.0517,0.0,1010.65,Mostly cloudy until evening.,0.7071067811865476,0.7071067811865476,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 04:00:00.000 +0100,Overcast,rain,7.277777777777778,5.3666666666666645,0.78,10.1591,19.0,14.9569,0.0,1010.71,Mostly cloudy until evening.,0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 05:00:00.000 +0100,Mostly Cloudy,rain,6.177777777777776,3.8555555555555534,0.85,11.125100000000002,2.0,8.1305,0.0,1011.15,Mostly cloudy until evening.,0.9659258262890683,0.25881904510252074,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 06:00:00.000 +0100,Mostly Cloudy,rain,5.155555555555556,2.3555555555555565,0.92,12.6063,2.0,8.1305,0.0,1011.44,Mostly cloudy until evening.,1.0,6.123233995736766e-17,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 07:00:00.000 +0100,Mostly Cloudy,rain,7.194444444444446,4.461111111111112,0.8,15.0535,1.0,8.420300000000001,0.0,1011.52,Mostly cloudy until evening.,0.9659258262890683,-0.25881904510252063,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 08:00:00.000 +0100,Mostly Cloudy,rain,7.938888888888887,5.077777777777778,0.82,17.4846,11.0,15.134000000000002,0.0,1011.77,Mostly cloudy until evening.,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 09:00:00.000 +0100,Mostly Cloudy,rain,10.116666666666667,10.116666666666667,0.7,15.955100000000002,39.0,15.1823,0.0,1012.25,Mostly cloudy until evening.,0.7071067811865476,-0.7071067811865475,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 10:00:00.000 +0100,Mostly Cloudy,rain,12.683333333333332,12.683333333333332,0.64,10.4167,22.0,15.1823,0.0,1012.57,Mostly cloudy until evening.,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 11:00:00.000 +0100,Overcast,rain,15.02777777777778,15.02777777777778,0.51,8.372000000000002,67.0,16.1,0.0,1012.83,Mostly cloudy until evening.,0.258819045102521,-0.9659258262890682,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 12:00:00.000 +0100,Overcast,rain,16.183333333333334,16.183333333333334,0.44,11.3666,68.0,10.2557,0.0,1013.11,Mostly cloudy until evening.,1.2246467991473532e-16,-1.0,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 13:00:00.000 +0100,Mostly Cloudy,rain,16.105555555555558,16.105555555555558,0.48,8.05,64.0,10.577700000000002,0.0,1013.21,Mostly cloudy until evening.,-0.2588190451025208,-0.9659258262890683,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 14:00:00.000 +0100,Overcast,rain,17.36111111111111,17.36111111111111,0.41,8.6779,77.0,10.2557,0.0,1013.11,Mostly cloudy until evening.,-0.4999999999999997,-0.8660254037844388,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 15:00:00.000 +0100,Mostly Cloudy,rain,17.383333333333333,17.383333333333333,0.43,4.459700000000001,147.0,16.1,0.0,1013.11,Mostly cloudy until evening.,-0.7071067811865471,-0.7071067811865479,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 16:00:00.000 +0100,Partly Cloudy,rain,17.133333333333336,17.133333333333336,0.41,7.1806,186.0,15.552600000000002,0.0,1013.27,Mostly cloudy until evening.,-0.8660254037844385,-0.5000000000000004,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 17:00:00.000 +0100,Partly Cloudy,rain,16.20555555555556,16.20555555555556,0.51,8.1949,218.0,16.1,0.0,1013.43,Mostly cloudy until evening.,-0.9659258262890683,-0.25881904510252063,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 18:00:00.000 +0100,Partly Cloudy,rain,12.494444444444447,12.494444444444447,0.64,4.3309,221.0,16.1,0.0,1014.22,Mostly cloudy until evening.,-1.0,-1.8369701987210297e-16,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 19:00:00.000 +0100,Partly Cloudy,rain,11.45,11.45,0.66,7.148400000000001,242.0,15.1823,0.0,1015.1,Mostly cloudy until evening.,-0.9659258262890684,0.2588190451025203,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 20:00:00.000 +0100,Partly Cloudy,rain,10.144444444444442,10.144444444444442,0.7,9.0804,262.0,16.1,0.0,1015.65,Mostly cloudy until evening.,-0.8660254037844386,0.5000000000000001,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 21:00:00.000 +0100,Clear,rain,9.544444444444444,7.950000000000001,0.71,10.8997,303.0,16.1,0.0,1016.16,Mostly cloudy until evening.,-0.7071067811865477,0.7071067811865474,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 22:00:00.000 +0100,Clear,rain,8.638888888888888,6.944444444444445,0.75,10.432800000000002,325.0,15.150100000000002,0.0,1016.63,Mostly cloudy until evening.,-0.5000000000000004,0.8660254037844384,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-28 23:00:00.000 +0100,Clear,rain,10.338888888888889,10.338888888888889,0.68,16.840600000000002,10.0,16.1,0.0,1017.1,Mostly cloudy until evening.,-0.25881904510252157,0.9659258262890681,-0.40673664307580015,0.913545457642601,1.0,6.123233995736766e-17
2014-03-29 00:00:00.000 +0100,Clear,rain,10.377777777777778,10.377777777777778,0.62,14.007,20.0,16.1,0.0,1017.51,Partly cloudy starting overnight continuing until evening.,0.0,1.0,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 01:00:00.000 +0100,Partly Cloudy,rain,9.261111111111113,7.638888888888889,0.69,10.7387,348.0,15.150100000000002,0.0,1018.19,Partly cloudy starting overnight continuing until evening.,0.25881904510252074,0.9659258262890683,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 02:00:00.000 +0100,Partly Cloudy,rain,8.405555555555557,6.099999999999998,0.73,14.007,351.0,15.826300000000002,0.0,1018.39,Partly cloudy starting overnight continuing until evening.,0.49999999999999994,0.8660254037844387,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 03:00:00.000 +0100,Mostly Cloudy,rain,8.75,6.5388888888888905,0.71,13.8782,350.0,15.826300000000002,0.0,1018.49,Partly cloudy starting overnight continuing until evening.,0.7071067811865476,0.7071067811865476,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 04:00:00.000 +0100,Partly Cloudy,rain,8.594444444444443,5.744444444444446,0.78,18.837,8.0,14.9569,0.0,1019.02,Partly cloudy starting overnight continuing until evening.,0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 05:00:00.000 +0100,Partly Cloudy,rain,7.733333333333334,4.883333333333333,0.82,16.9211,9.0,8.1305,0.0,1019.28,Partly cloudy starting overnight continuing until evening.,0.9659258262890683,0.25881904510252074,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 06:00:00.000 +0100,Clear,rain,6.183333333333335,3.877777777777776,0.85,11.0768,350.0,8.1305,0.0,1019.97,Partly cloudy starting overnight continuing until evening.,1.0,6.123233995736766e-17,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 07:00:00.000 +0100,Clear,rain,8.788888888888888,6.805555555555555,0.83,12.380900000000002,343.0,11.109000000000002,0.0,1020.33,Partly cloudy starting overnight continuing until evening.,0.9659258262890683,-0.25881904510252063,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 08:00:00.000 +0100,Clear,rain,12.161111111111111,12.161111111111111,0.71,15.922900000000002,19.0,11.9784,0.0,1020.86,Partly cloudy starting overnight continuing until evening.,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 09:00:00.000 +0100,Clear,rain,12.872222222222224,12.872222222222224,0.68,15.939000000000002,11.0,14.9086,0.0,1021.16,Partly cloudy starting overnight continuing until evening.,0.7071067811865476,-0.7071067811865475,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 10:00:00.000 +0100,Partly Cloudy,rain,14.86111111111111,14.86111111111111,0.61,15.230600000000004,3.0,14.5544,0.0,1021.49,Partly cloudy starting overnight continuing until evening.,0.49999999999999994,-0.8660254037844387,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 11:00:00.000 +0100,Partly Cloudy,rain,17.266666666666666,17.266666666666666,0.53,14.296800000000005,20.0,10.2074,0.0,1021.43,Partly cloudy starting overnight continuing until evening.,0.258819045102521,-0.9659258262890682,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 12:00:00.000 +0100,Partly Cloudy,rain,17.872222222222224,17.872222222222224,0.39,20.4309,10.0,16.1,0.0,1021.42,Partly cloudy starting overnight continuing until evening.,1.2246467991473532e-16,-1.0,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 13:00:00.000 +0100,Partly Cloudy,rain,17.84444444444445,17.84444444444445,0.35,19.642,1.0,15.552600000000002,0.0,1021.12,Partly cloudy starting overnight continuing until evening.,-0.2588190451025208,-0.9659258262890683,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 14:00:00.000 +0100,Partly Cloudy,rain,18.95555555555556,18.95555555555556,0.36,14.1358,13.0,16.1,0.0,1020.91,Partly cloudy starting overnight continuing until evening.,-0.4999999999999997,-0.8660254037844388,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 15:00:00.000 +0100,Partly Cloudy,rain,18.95555555555556,18.95555555555556,0.33,15.6009,11.0,16.1,0.0,1020.81,Partly cloudy starting overnight continuing until evening.,-0.7071067811865471,-0.7071067811865479,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 16:00:00.000 +0100,Partly Cloudy,rain,18.86666666666666,18.86666666666666,0.33,11.125100000000002,3.0,15.552600000000002,0.0,1020.65,Partly cloudy starting overnight continuing until evening.,-0.8660254037844385,-0.5000000000000004,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 17:00:00.000 +0100,Partly Cloudy,rain,17.333333333333332,17.333333333333332,0.25,15.1823,20.0,16.1,0.0,1020.71,Partly cloudy starting overnight continuing until evening.,-0.9659258262890683,-0.25881904510252063,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 18:00:00.000 +0100,Partly Cloudy,rain,14.044444444444444,14.044444444444444,0.33,7.905100000000001,41.0,16.1,0.0,1021.0,Partly cloudy starting overnight continuing until evening.,-1.0,-1.8369701987210297e-16,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 19:00:00.000 +0100,Partly Cloudy,rain,12.355555555555558,12.355555555555558,0.4,3.6547,24.0,15.552600000000002,0.0,1021.47,Partly cloudy starting overnight continuing until evening.,-0.9659258262890684,0.2588190451025203,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 20:00:00.000 +0100,Partly Cloudy,rain,8.916666666666664,8.916666666666664,0.57,4.6046000000000005,20.0,16.1,0.0,1021.92,Partly cloudy starting overnight continuing until evening.,-0.8660254037844386,0.5000000000000001,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 21:00:00.000 +0100,Clear,rain,8.177777777777777,8.177777777777777,0.64,3.22,310.0,16.1,0.0,1022.23,Partly cloudy starting overnight continuing until evening.,-0.7071067811865477,0.7071067811865474,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 22:00:00.000 +0100,Clear,rain,6.855555555555558,5.805555555555557,0.7,6.2146,301.0,15.1823,0.0,1022.33,Partly cloudy starting overnight continuing until evening.,-0.5000000000000004,0.8660254037844384,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-29 23:00:00.000 +0100,Clear,rain,5.999999999999998,5.999999999999998,0.69,3.2039,301.0,16.1,0.0,1022.62,Partly cloudy starting overnight continuing until evening.,-0.25881904510252157,0.9659258262890681,-0.20791169081775898,0.9781476007338057,1.0,6.123233995736766e-17
2014-03-30 00:00:00.000 +0100,Clear,rain,4.31111111111111,1.7277777777777774,0.73,10.5616,320.0,16.1,0.0,1022.52,Partly cloudy starting in the morning continuing until evening.,0.0,1.0,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 01:00:00.000 +0100,Clear,rain,6.138888888888888,5.038888888888889,0.62,6.021400000000001,356.0,15.1823,0.0,1022.28,Partly cloudy starting in the morning continuing until evening.,0.25881904510252074,0.9659258262890683,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 03:00:00.000 +0200,Clear,rain,3.2722222222222226,3.2722222222222226,0.75,3.1556,18.0,16.1,0.0,1021.93,Partly cloudy starting in the morning continuing until evening.,0.7071067811865476,0.7071067811865476,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 04:00:00.000 +0200,Clear,rain,3.177777777777777,3.177777777777777,0.73,3.1878,358.0,16.0517,0.0,1021.54,Partly cloudy starting in the morning continuing until evening.,0.8660254037844386,0.5000000000000001,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 05:00:00.000 +0200,Clear,rain,2.000000000000001,0.6166666666666664,0.8,5.184200000000001,343.0,15.150100000000002,0.0,1021.64,Partly cloudy starting in the morning continuing until evening.,0.9659258262890683,0.25881904510252074,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 06:00:00.000 +0200,Clear,rain,1.0666666666666675,1.0666666666666675,0.78,1.5295,60.0,15.134000000000002,0.0,1021.51,Partly cloudy starting in the morning continuing until evening.,1.0,6.123233995736766e-17,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 07:00:00.000 +0200,Partly Cloudy,rain,2.155555555555557,2.155555555555557,0.84,0.0,0.0,15.134000000000002,0.0,1021.51,Partly cloudy starting in the morning continuing until evening.,0.9659258262890683,-0.25881904510252063,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 08:00:00.000 +0200,Partly Cloudy,rain,7.472222222222224,7.472222222222224,0.6,0.5796,155.0,15.1823,0.0,1021.25,Partly cloudy starting in the morning continuing until evening.,0.8660254037844387,-0.4999999999999998,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 09:00:00.000 +0200,Partly Cloudy,rain,10.116666666666667,10.116666666666667,0.57,10.2718,209.0,16.1,0.0,1021.18,Partly cloudy starting in the morning continuing until evening.,0.7071067811865476,-0.7071067811865475,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 10:00:00.000 +0200,Clear,rain,13.88888888888889,13.88888888888889,0.5,10.626,179.0,16.1,0.0,1020.98,Partly cloudy starting in the morning continuing until evening.,0.49999999999999994,-0.8660254037844387,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
2014-03-30 11:00:00.000 +0200,Partly Cloudy,rain,16.016666666666666,16.016666666666666,0.4,7.2772,165.0,15.552600000000002,0.0,1020.54,Partly cloudy starting in the morning continuing until evening.,0.258819045102521,-0.9659258262890682,-1.133107779529596e-15,1.0,1.0,6.123233995736766e-17
